loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
30000,19.42,1106.07,D,5 years,RENT,70000.0,1.34,0.0,1.0,,2.0,0.0,1405,36.0,4.0,9922.26,9922.26,5960.66,3961.6,0.0,0.0,0.0,1106.07,0.0,Individual,0.0,0.0,1405.0,3900.0
8000,13.35,270.91,C,5 years,MORTGAGE,29000.0,29.72,0.0,0.0,36.0,13.0,0.0,6736,57.6,23.0,9752.419036,9752.42,8000.0,1752.42,0.0,0.0,0.0,270.57,0.0,Individual,0.0,285.0,94007.0,11700.0
12000,10.47,389.86,B,10+ years,OWN,57000.0,27.54,1.0,1.0,22.0,14.0,0.0,61,0.1,56.0,12124.72773,11872.13,12000.0,124.73,0.0,0.0,0.0,12142.18,0.0,Individual,0.0,0.0,326102.0,46000.0
35000,9.75,1125.25,B,8 years,RENT,210000.0,8.66,0.0,2.0,,11.0,0.0,32533,66.7,32.0,40415.73804,40415.74,35000.0,5415.74,0.0,0.0,0.0,5558.51,0.0,Individual,0.0,0.0,92536.0,48800.0
22500,12.62,754.01,C,6 years,MORTGAGE,62500.0,21.26,0.0,1.0,,17.0,0.0,35816,57.7,22.0,12048.38,12048.38,8962.59,3085.79,0.0,0.0,0.0,754.01,0.0,Individual,0.0,0.0,38942.0,62100.0
24000,9.49,768.68,B,2 years,MORTGAGE,135000.0,4.6,0.0,0.0,27.0,6.0,0.0,18358,92.7,13.0,26631.73002,26520.76,24000.0,2631.73,0.0,0.0,0.0,14358.16,0.0,Individual,0.0,0.0,382720.0,19800.0
20000,16.02,486.58,C,10+ years,MORTGAGE,35000.0,13.01,0.0,1.0,,7.0,0.0,11426,67.6,12.0,5365.44,5365.44,2365.16,2975.95,24.33,0.0,0.0,510.91,0.0,Joint App,0.0,0.0,141683.0,16900.0
12375,25.8,369.05,G,9 years,RENT,37000.0,23.0,0.0,2.0,,9.0,0.0,7908,69.4,10.0,19928.69998,19928.7,10303.33,9625.37,0.0,0.0,0.0,369.05,0.0,Individual,0.0,0.0,26583.0,11400.0
8400,8.24,264.16,B,3 years,MORTGAGE,80000.0,15.2,0.0,1.0,41.0,11.0,0.0,7957,32.0,43.0,6864.31,6864.31,5855.12,1009.19,0.0,0.0,0.0,264.16,0.0,Individual,0.0,0.0,290252.0,24700.0
24000,6.03,730.46,A,10+ years,RENT,152000.0,11.31,0.0,1.0,,9.0,0.0,33649,28.5,28.0,26217.71,26217.71,24000.0,2217.71,0.0,0.0,0.0,5764.83,0.0,Individual,0.0,0.0,177694.0,118000.0
4500,16.99,160.42,D,8 years,MORTGAGE,48000.0,28.2,0.0,0.0,71.0,11.0,0.0,37699,53.6,24.0,2245.66,2245.66,1255.26,665.53,0.0,324.87,58.4766,160.42,0.0,Individual,0.0,702.0,242294.0,70300.0
14000,11.14,459.28,B,10+ years,MORTGAGE,98000.0,31.1,0.0,0.0,53.0,13.0,0.0,9467,38.2,45.0,16533.68808,16533.69,14000.0,2533.69,0.0,0.0,0.0,458.88,0.0,Individual,0.0,0.0,310454.0,24800.0
16000,6.97,493.82,A,< 1 year,MORTGAGE,85000.0,15.45,0.0,1.0,,10.0,0.0,14804,48.9,28.0,17771.32,17771.32,15980.29,1766.34,24.69,0.0,0.0,493.82,0.0,Individual,0.0,0.0,180244.0,30300.0
4600,18.99,168.6,D,10+ years,RENT,22000.0,16.8,0.0,0.0,,7.0,0.0,9223,64.0,10.0,6036.679104999999,6036.68,4600.0,1436.68,0.0,0.0,0.0,317.01,0.0,Individual,0.0,0.0,9223.0,14400.0
8000,13.59,271.84,C,9 years,MORTGAGE,80000.0,27.95,0.0,1.0,35.0,12.0,0.0,8864,46.9,37.0,3527.88,3527.88,2523.06,1004.82,0.0,0.0,0.0,271.84,1.0,Individual,0.0,145.0,175599.0,21100.0
12125,12.69,406.74,C,5 years,RENT,80000.0,9.96,0.0,1.0,37.0,5.0,1.0,0,0.0,18.0,4622.51,4622.51,2615.35,1023.94,0.0,983.22,176.9796,406.74,0.0,Individual,0.0,0.0,16662.0,11500.0
10000,8.19,314.25,A,< 1 year,RENT,40000.0,6.36,0.0,0.0,,2.0,0.0,7720,73.5,5.0,11308.71632,11308.72,10000.0,1308.72,0.0,0.0,0.0,314.52,0.0,Individual,0.0,0.0,7720.0,10500.0
16000,15.31,383.25,C,3 years,MORTGAGE,90000.0,16.93,1.0,0.0,3.0,11.0,0.0,6249,43.4,20.0,11520.31,11520.31,5231.48,4341.73,0.0,1947.1,349.0308,383.25,0.0,Individual,0.0,0.0,323863.0,14400.0
5800,8.39,182.8,B,5 years,RENT,32000.0,26.75,0.0,1.0,34.0,7.0,0.0,7894,86.7,9.0,3546.15,3546.15,2558.33,543.86,0.0,443.96,39.9564,182.8,0.0,Individual,0.0,0.0,37849.0,9100.0
40000,10.9,867.71,B,2 years,MORTGAGE,80000.0,6.02,0.0,0.0,,4.0,1.0,225,5.2,21.0,4349.14,4349.14,2567.34,1781.8,0.0,0.0,0.0,867.71,0.0,Joint App,0.0,0.0,584731.0,4300.0
6000,10.91,196.18,B,9 years,RENT,38100.0,28.03,0.0,1.0,,5.0,0.0,14447,82.0,23.0,6122.835582,6122.84,6000.0,122.84,0.0,0.0,0.0,5930.3,0.0,Individual,0.0,0.0,36817.0,17660.0
2775,18.06,100.41,D,,RENT,7771.0,29.61,0.0,0.0,,6.0,0.0,2535,35.2,10.0,1408.05,1408.05,906.2,501.85,0.0,0.0,0.0,100.41,0.0,Individual,0.0,0.0,7991.0,7200.0
14700,16.55,361.79,D,4 years,RENT,35000.0,26.31,0.0,0.0,55.0,14.0,1.0,13996,53.2,24.0,12644.4,12644.4,7093.9,5550.5,0.0,0.0,0.0,361.79,0.0,Individual,0.0,0.0,21935.0,26300.0
10000,10.91,326.97,B,,MORTGAGE,44000.0,23.4,1.0,1.0,7.0,9.0,1.0,9610,72.0,18.0,3581.52,3581.52,2717.13,864.39,0.0,0.0,0.0,326.97,0.0,Individual,0.0,119.0,12909.0,13300.0
14625,12.99,492.71,C,8 years,RENT,83000.0,13.01,1.0,0.0,23.0,13.0,1.0,10952,61.9,32.0,17682.685380000003,17682.69,14625.0,3057.69,0.0,0.0,0.0,492.44,0.0,Individual,0.0,9333.0,10952.0,17700.0
22750,19.53,840.04,D,10+ years,RENT,77227.08,23.17,2.0,0.0,8.0,12.0,0.0,3527,84.0,20.0,26898.49,26898.49,19510.59,7387.9,0.0,0.0,0.0,840.04,0.0,Individual,0.0,0.0,87207.0,4200.0
9800,12.99,330.16,B,< 1 year,RENT,75000.0,16.26,0.0,0.0,67.0,24.0,1.0,326,4.4,50.0,11840.71,11840.71,9800.0,2040.71,0.0,0.0,0.0,1935.91,0.0,Individual,0.0,616.0,126914.0,7400.0
35000,13.99,814.21,C,3 years,MORTGAGE,124000.0,23.64,1.0,1.0,5.0,21.0,0.0,70505,50.0,52.0,12838.05,12838.05,5199.02,4544.3,0.0,3094.73,557.0514,814.21,0.0,Individual,0.0,0.0,343355.0,140364.0
35000,12.62,789.57,C,10+ years,OWN,50000.0,7.91,0.0,0.0,,5.0,0.0,48,0.3,20.0,9610.89,9610.89,5311.51,4101.98,197.4,0.0,0.0,829.05,0.0,Joint App,0.0,0.0,8862.0,16600.0
20000,19.03,733.43,D,10+ years,MORTGAGE,183000.0,26.68,1.0,0.0,20.0,17.0,0.0,21429,48.8,38.0,20512.97683,20512.98,20000.0,512.98,0.0,0.0,0.0,20555.27,0.0,Individual,0.0,0.0,132495.0,43900.0
18000,10.49,584.96,B,10+ years,MORTGAGE,65000.0,18.73,1.0,0.0,7.0,10.0,1.0,11829,41.4,30.0,12848.14,12634.0,10323.38,2524.76,0.0,0.0,0.0,584.96,0.0,Individual,0.0,0.0,55591.0,28600.0
12000,13.49,276.06,C,6 years,RENT,60100.0,14.62,0.0,0.0,,6.0,1.0,6155,60.3,13.0,7743.97,7743.97,4614.04,3129.93,0.0,0.0,0.0,276.06,0.0,Individual,0.0,0.0,29851.0,10200.0
35000,21.45,955.75,D,10+ years,RENT,91443.0,33.79,0.0,1.0,57.0,9.0,0.0,30908,58.0,22.0,8700.37,8700.37,3149.12,5551.25,0.0,0.0,0.0,955.75,0.0,Individual,0.0,0.0,121797.0,53000.0
25000,10.08,807.62,B,6 years,RENT,96000.0,33.49,0.0,0.0,,14.0,0.0,7012,12.8,36.0,3286.48,3286.48,2420.77,865.71,0.0,0.0,0.0,807.62,0.0,Individual,0.0,0.0,72027.0,54800.0
12000,11.49,395.66,B,10+ years,RENT,60000.0,26.0,0.0,1.0,59.0,16.0,0.0,22249,53.0,20.0,6605.36,6605.36,4184.89,1339.03,0.0,1081.44,194.6592,395.66,0.0,Individual,0.0,0.0,29757.0,42000.0
23800,30.79,781.6,G,< 1 year,RENT,40000.0,24.36,0.0,0.0,,5.0,0.0,18882,72.6,8.0,6212.09,6212.09,1496.76,4715.33,0.0,0.0,0.0,781.6,0.0,Individual,0.0,0.0,27899.0,26000.0
24000,23.88,688.77,E,10+ years,RENT,80000.0,22.13,0.0,0.0,76.0,12.0,0.0,35484,73.5,30.0,10867.41,10867.41,4629.71,6237.7,0.0,0.0,0.0,688.77,0.0,Individual,0.0,0.0,82368.0,48300.0
8000,11.99,265.68,B,7 years,MORTGAGE,70000.0,16.08,0.0,0.0,,17.0,0.0,19780,66.2,27.0,8789.67,8789.67,8000.0,789.67,0.0,0.0,0.0,6132.87,0.0,Individual,0.0,0.0,95162.0,29900.0
28000,13.99,651.37,C,3 years,MORTGAGE,127000.0,14.99,0.0,0.0,,13.0,0.0,28575,64.5,23.0,37108.2046,37108.2,28000.0,9075.63,32.57,0.0,0.0,14861.76,0.0,Individual,0.0,0.0,271587.0,44300.0
12075,19.99,448.69,E,10+ years,OWN,36400.0,38.54,0.0,1.0,38.0,11.0,0.0,10203,85.7,12.0,10805.15,10805.15,7231.14,3524.01,0.0,50.0,9.000000007999999,448.69,0.0,Individual,0.0,78.0,40729.0,11900.0
10000,14.07,233.05,C,5 years,RENT,60000.0,7.54,0.0,1.0,29.0,10.0,0.0,4669,11.7,19.0,2081.82,2081.82,1092.44,989.38,0.0,0.0,0.0,233.05,0.0,Individual,0.0,0.0,374927.0,39800.0
30000,24.85,877.91,E,10+ years,MORTGAGE,54000.0,31.24,0.0,1.0,,10.0,0.0,35990,87.8,23.0,12418.94,12418.94,4119.36,8299.58,0.0,0.0,0.0,877.91,0.0,Joint App,0.0,0.0,46929.0,41000.0
10000,13.99,341.73,C,,MORTGAGE,50000.0,28.44,0.0,1.0,,17.0,0.0,18799,63.1,40.0,675.69,675.69,452.92,222.77,0.0,0.0,0.0,341.73,0.0,Individual,0.0,0.0,198301.0,29800.0
10000,11.47,329.62,B,10+ years,RENT,92000.0,6.72,0.0,1.0,80.0,8.0,0.0,10741,49.3,16.0,11808.13337,11808.13,10000.0,1808.13,0.0,0.0,0.0,2255.52,0.0,Individual,0.0,2377.0,36675.0,21800.0
35000,19.03,1283.5,D,10+ years,MORTGAGE,98000.0,20.17,0.0,0.0,28.0,12.0,0.0,40754,80.1,23.0,24460.51,24460.51,15966.07,8494.44,0.0,0.0,0.0,1283.5,0.0,Individual,0.0,0.0,415698.0,50900.0
34000,12.42,763.55,B,4 years,OWN,85800.0,11.54,0.0,0.0,,12.0,0.0,35343,44.9,31.0,21748.13,21572.19,10932.43,7665.67,0.0,3150.03,567.0054,821.2,0.0,Individual,0.0,,,
5750,14.46,197.81,C,6 years,MORTGAGE,16000.0,19.2,0.0,0.0,,10.0,1.0,7947,72.2,11.0,7084.01,7084.01,5750.0,1334.01,0.0,0.0,0.0,410.58,0.0,Individual,0.0,0.0,12019.0,11000.0
20000,11.39,658.48,B,< 1 year,RENT,120000.0,9.42,0.0,0.0,,8.0,0.0,12573,70.6,13.0,13877.22,13877.22,10834.35,3042.87,0.0,0.0,0.0,658.48,0.0,Individual,0.0,0.0,33122.0,17800.0
35000,20.75,941.96,E,< 1 year,MORTGAGE,107500.0,14.74,0.0,1.0,24.0,11.0,0.0,43347,75.8,26.0,4504.54,4504.54,336.75,564.86,0.0,3602.93,648.5274,941.96,0.0,Individual,0.0,0.0,218278.0,57200.0
29750,15.61,1040.21,D,10+ years,MORTGAGE,325000.0,8.83,1.0,3.0,23.0,15.0,0.0,20906,59.1,21.0,32057.87,32057.87,29750.0,2307.87,0.0,0.0,0.0,26908.42,0.0,Individual,0.0,0.0,288648.0,35400.0
26000,9.44,832.13,B,5 years,MORTGAGE,135000.0,5.62,0.0,0.0,,8.0,0.0,19598,43.6,18.0,27835.47422,27835.47,26000.0,1835.47,0.0,0.0,0.0,20359.94,0.0,Individual,0.0,0.0,22648.0,45000.0
7000,15.31,243.73,C,2 years,RENT,31200.0,18.54,0.0,3.0,,8.0,0.0,5485,43.2,11.0,637.35,637.35,154.35,89.26,0.0,393.74,3.56,243.73,0.0,Individual,0.0,,,
10000,10.99,327.34,B,9 years,MORTGAGE,86582.0,5.82,0.0,0.0,,9.0,0.0,9757,69.2,14.0,10744.83697,10691.11,10000.0,744.84,0.0,0.0,0.0,8127.87,0.0,Individual,0.0,0.0,278235.0,14100.0
20000,14.64,472.03,C,6 years,MORTGAGE,78849.0,17.47,0.0,2.0,26.0,17.0,0.0,10682,27.0,26.0,23304.79,23304.79,20000.0,3304.79,0.0,0.0,0.0,17168.4,0.0,Individual,0.0,0.0,251852.0,40210.0
15000,18.49,545.99,E,2 years,RENT,120000.0,11.36,0.0,5.0,,8.0,0.0,9670,53.0,9.0,4937.22,4937.22,3014.86,1922.36,0.0,0.0,0.0,545.99,0.0,Individual,0.0,4141.0,31332.0,18132.0
15000,13.58,509.61,C,3 years,OWN,35000.0,14.4,0.0,0.0,,7.0,1.0,1848,25.0,12.0,2525.42,2521.21,1738.2,787.22,0.0,0.0,0.0,509.61,0.0,Individual,0.0,0.0,31579.0,7400.0
5000,8.39,157.59,A,6 years,MORTGAGE,67000.0,3.71,0.0,0.0,,6.0,2.0,8435,25.7,32.0,5672.952893,5672.95,5000.0,672.95,0.0,0.0,0.0,157.3,0.0,Individual,0.0,0.0,8435.0,32800.0
20000,17.57,503.21,D,< 1 year,RENT,120000.0,8.27,0.0,3.0,60.0,8.0,2.0,10650,49.3,10.0,22624.93,22624.93,13267.84,9357.09,0.0,0.0,0.0,503.21,1.0,Individual,0.0,0.0,23307.0,21600.0
31275,22.74,1206.42,E,1 year,RENT,68000.0,11.3,0.0,0.0,74.0,6.0,0.0,10082,69.5,28.0,27708.15,27686.0,17489.16,10218.99,0.0,0.0,0.0,1206.42,0.0,Individual,0.0,1389.0,151656.0,14500.0
15000,6.62,460.56,A,10+ years,MORTGAGE,79000.0,4.27,0.0,0.0,,9.0,0.0,7944,16.7,26.0,16509.99,16509.99,15000.0,1509.99,0.0,0.0,0.0,4074.87,0.0,Individual,0.0,0.0,137029.0,47500.0
7025,14.33,241.23,C,3 years,RENT,27000.0,22.98,0.0,0.0,,7.0,0.0,11604,80.6,14.0,4583.37,4583.37,3333.33,1249.69,0.0,0.35,0.0,241.23,0.0,Individual,0.0,0.0,45009.0,14400.0
16000,12.49,535.19,B,2 years,RENT,78520.0,12.78,0.0,0.0,,8.0,0.0,21670,94.2,12.0,4816.71,4816.71,3459.76,1356.95,0.0,0.0,0.0,535.19,0.0,Individual,0.0,0.0,25336.0,23000.0
5000,12.88,168.19,C,10+ years,OWN,49500.0,13.81,0.0,1.0,55.0,7.0,0.0,1251,13.2,26.0,5732.935683,5732.94,5000.0,732.94,0.0,0.0,0.0,3092.67,0.0,Individual,0.0,8178.0,17983.0,9500.0
3200,10.99,104.75,B,2 years,RENT,81000.0,10.13,0.0,0.0,,4.0,0.0,8156,59.5,9.0,3770.946614,3770.95,3200.0,570.95,0.0,0.0,0.0,104.7,0.0,Individual,0.0,0.0,31974.0,13700.0
7200,8.24,226.42,B,5 years,MORTGAGE,30000.0,34.88,0.0,0.0,,10.0,0.0,4161,26.0,16.0,4748.23,4748.23,3982.54,765.69,0.0,0.0,0.0,226.42,0.0,Individual,0.0,0.0,25731.0,16000.0
20000,13.49,678.61,C,10+ years,RENT,141000.0,16.94,2.0,0.0,9.0,11.0,0.0,27077,90.9,22.0,23688.07899,23569.64,20000.0,3688.08,0.0,0.0,0.0,1835.24,0.0,Individual,0.0,0.0,79467.0,29800.0
1500,11.47,49.45,B,2 years,RENT,35000.0,13.85,1.0,1.0,21.0,10.0,0.0,2684,21.0,12.0,1464.61,1464.61,1163.8,270.81,30.0,0.0,0.0,49.45,0.0,Individual,0.0,2588.0,10055.0,12800.0
12000,9.93,254.56,B,10+ years,RENT,64000.0,0.9,0.0,2.0,,7.0,0.0,4377,17.5,44.0,12915.17339,12915.17,12000.0,915.17,0.0,0.0,0.0,10354.2,0.0,Individual,0.0,0.0,514364.0,25000.0
15200,21.49,576.5,D,10+ years,OWN,50000.0,28.71,0.0,1.0,27.0,14.0,0.0,15939,77.0,26.0,13817.85,13817.85,9024.57,4793.28,0.0,0.0,0.0,576.5,0.0,Individual,0.0,0.0,59463.0,20700.0
6400,12.74,214.85,C,,RENT,40000.0,0.63,0.0,0.0,68.0,8.0,0.0,1395,4.1,15.0,3887.7,3887.7,2893.94,993.76,0.0,0.0,0.0,214.85,0.0,Individual,0.0,0.0,1395.0,34100.0
11000,19.22,286.68,D,1 year,RENT,56538.0,16.47,0.0,3.0,,10.0,0.0,7542,84.7,12.0,16720.68002,16720.68,11000.0,5720.68,0.0,0.0,0.0,4106.76,0.0,Individual,0.0,,,
5000,19.03,183.36,D,2 years,RENT,22080.0,16.47,0.0,1.0,,5.0,0.0,223,2.7,7.0,1026.96,1026.96,209.79,151.64,0.0,665.53,119.7954,183.36,0.0,Individual,0.0,0.0,7335.0,8400.0
15850,17.27,567.23,C,5 years,MORTGAGE,36000.0,28.93,0.0,3.0,,6.0,0.0,3272,39.0,11.0,9467.64,9467.64,5211.38,2727.81,0.0,1528.45,15.2632,567.23,0.0,Individual,0.0,0.0,22495.0,8400.0
16000,25.88,477.92,F,3 years,MORTGAGE,52000.0,25.63,0.0,2.0,51.0,12.0,0.0,12915,68.7,21.0,15349.6,15349.6,6014.72,9334.88,0.0,0.0,0.0,477.92,0.0,Individual,0.0,0.0,216741.0,18800.0
9250,17.76,333.3,D,,OWN,27600.0,25.83,0.0,1.0,,14.0,0.0,13368,41.1,22.0,6666.0,6666.0,4528.52,2137.06,0.0,0.42,0.0,333.3,0.0,Individual,0.0,0.0,20176.0,32500.0
28000,7.9,876.13,A,1 year,MORTGAGE,110000.0,26.03,0.0,0.0,,11.0,0.0,45407,70.1,37.0,31540.56307,31540.56,28000.0,3540.56,0.0,0.0,0.0,876.01,0.0,Individual,0.0,0.0,195593.0,64741.0
10000,11.99,222.4,B,3 years,MORTGAGE,55000.0,8.66,0.0,0.0,,6.0,0.0,957,8.5,8.0,1994.94,1994.94,1147.45,847.49,0.0,0.0,0.0,222.4,0.0,Individual,0.0,0.0,105228.0,11200.0
25000,12.59,837.43,C,1 year,OWN,110000.0,6.08,0.0,1.0,,8.0,0.0,31596,30.4,16.0,30373.67144,30373.67,25000.0,5164.32,209.35,0.0,0.0,51.81,0.0,Individual,0.0,0.0,414576.0,104100.0
11400,24.99,334.54,F,6 years,MORTGAGE,38000.0,24.92,0.0,2.0,,8.0,0.0,20167,80.3,24.0,9377.01,9377.01,3143.06,5204.61,0.0,1029.34,185.2812,334.54,0.0,Individual,0.0,0.0,138659.0,25100.0
30000,15.99,1054.57,C,8 years,MORTGAGE,198500.0,15.08,0.0,2.0,,22.0,0.0,38208,82.7,30.0,20171.57,20171.57,5489.49,2893.77,0.0,11788.31,2121.8958,1054.57,0.0,Individual,0.0,0.0,400496.0,46200.0
20000,14.03,683.85,C,9 years,OWN,70000.0,20.44,0.0,3.0,,15.0,0.0,12030,32.3,22.0,4087.51,4087.51,2780.26,1307.25,0.0,0.0,0.0,683.85,0.0,Joint App,0.0,156.0,38299.0,37200.0
16000,11.44,527.16,B,6 years,RENT,39600.0,7.0,0.0,0.0,31.0,6.0,0.0,4213,56.0,6.0,13238.15,13238.15,10510.36,2701.43,26.36,0.0,0.0,527.16,0.0,Individual,0.0,0.0,4213.0,7550.0
8000,8.24,251.58,B,10+ years,MORTGAGE,82000.0,17.99,0.0,0.0,36.0,14.0,0.0,66427,31.1,23.0,5293.52,5293.52,4388.82,889.7,15.0,0.0,0.0,258.58,0.0,Individual,0.0,0.0,417227.0,80100.0
2000,7.62,62.33,A,5 years,MORTGAGE,46000.0,16.85,0.0,0.0,,7.0,0.0,1816,16.1,18.0,2060.328419,2060.33,2000.0,60.33,0.0,0.0,0.0,1811.01,0.0,Individual,0.0,0.0,124161.0,11300.0
10000,23.87,391.65,E,,RENT,15000.0,15.28,0.0,0.0,,5.0,0.0,3107,33.8,9.0,3524.91,3524.91,1881.29,1624.04,19.58,0.0,0.0,411.23,1.0,Joint App,0.0,413.0,4140.0,9200.0
16925,16.29,414.2,C,7 years,MORTGAGE,63000.0,14.23,0.0,0.0,,5.0,0.0,10149,94.0,22.0,24851.5939,24704.76,16925.0,7926.59,0.0,0.0,0.0,413.79,0.0,Individual,0.0,0.0,189165.0,10800.0
11000,11.99,365.31,C,10+ years,MORTGAGE,66348.0,25.12,0.0,0.0,,8.0,0.0,47277,87.5,17.0,11989.78397,11989.78,11000.0,989.78,0.0,0.0,0.0,8702.87,0.0,Individual,0.0,0.0,141510.0,54000.0
10000,16.02,351.67,C,3 years,RENT,55000.0,19.16,0.0,0.0,44.0,10.0,0.0,12916,50.1,25.0,11624.86285,11624.86,10000.0,1624.86,0.0,0.0,0.0,7070.95,0.0,Individual,0.0,246.0,68200.0,25800.0
5000,26.77,203.51,E,7 years,RENT,60000.0,20.63,1.0,0.0,9.0,5.0,0.0,350,25.0,14.0,1439.7,1439.7,678.83,730.87,30.0,0.0,0.0,218.51,0.0,Individual,0.0,0.0,36077.0,1400.0
24000,10.91,520.75,B,7 years,MORTGAGE,105000.0,21.01,0.0,0.0,,15.0,0.0,18951,81.0,38.0,8302.91,8302.91,5185.31,3117.6,0.0,0.0,0.0,520.75,0.0,Individual,0.0,0.0,215182.0,23450.0
24000,6.62,736.89,A,10+ years,MORTGAGE,64000.0,24.76,0.0,1.0,,9.0,0.0,29767,72.6,20.0,26290.47,26290.47,24000.0,2290.47,0.0,0.0,0.0,8605.11,0.0,Individual,0.0,0.0,130952.0,41000.0
24000,9.93,773.63,B,10+ years,MORTGAGE,123500.0,23.54,0.0,0.0,26.0,7.0,0.0,9088,99.0,23.0,8500.02,8500.02,6586.88,1913.14,0.0,0.0,0.0,773.63,0.0,Individual,0.0,0.0,341413.0,9200.0
10000,16.99,356.48,D,,RENT,20000.0,34.15,7.0,1.0,7.0,14.0,0.0,11882,52.1,37.0,7110.72,7110.72,4925.22,2185.5,0.0,0.0,0.0,356.48,0.0,Individual,0.0,0.0,14137.0,22800.0
10000,10.49,324.98,B,10+ years,OWN,60000.0,15.22,0.0,0.0,,10.0,1.0,12813,89.0,22.0,10183.295329999999,10183.3,10000.0,183.3,0.0,0.0,0.0,9869.98,0.0,Individual,0.0,6649.0,174544.0,14400.0
16000,15.05,381.06,C,,RENT,35000.0,24.59,0.0,1.0,,11.0,0.0,16112,57.1,31.0,6759.26,6759.26,3615.77,3124.44,19.05,0.0,0.0,381.06,0.0,Individual,0.0,0.0,47227.0,28200.0
2400,18.85,87.8,D,3 years,RENT,36000.0,9.98,0.0,0.0,,5.0,0.0,1844,10.3,5.0,1229.2,1229.2,777.42,451.28,0.0,0.5,0.0,87.8,0.0,Individual,0.0,0.0,7967.0,17900.0
25000,6.92,494.09,A,10+ years,MORTGAGE,97500.0,12.25,0.0,0.0,,21.0,0.0,87848,32.0,46.0,21197.81,21197.81,17021.13,4176.68,0.0,0.0,0.0,494.09,0.0,Individual,0.0,0.0,303603.0,178400.0
13000,7.07,401.82,A,2 years,RENT,60000.0,7.62,0.0,0.0,,5.0,0.0,12374,35.9,7.0,7197.89,7197.89,6155.23,1042.66,0.0,0.0,0.0,401.82,0.0,Individual,0.0,0.0,15934.0,34500.0
9000,13.49,305.38,C,10+ years,MORTGAGE,62000.0,23.48,0.0,0.0,,19.0,0.0,24011,50.4,27.0,10372.50313,10372.5,9000.0,1372.5,0.0,0.0,0.0,5793.06,0.0,Individual,0.0,0.0,169597.0,47600.0
20000,20.39,534.23,D,5 years,RENT,44000.0,17.27,0.0,0.0,31.0,6.0,0.0,1413,20.2,11.0,3182.72,3182.72,1217.06,1965.66,0.0,0.0,0.0,534.23,0.0,Individual,0.0,0.0,17863.0,7000.0
3000,14.98,103.97,C,7 years,RENT,56121.24,30.62,0.0,2.0,,7.0,0.0,24653,63.2,10.0,3653.9,3653.9,3000.0,653.9,0.0,0.0,0.0,1262.59,0.0,Individual,0.0,0.0,54865.0,39000.0
28000,22.47,780.84,E,2 years,RENT,85000.0,26.51,0.0,2.0,41.0,14.0,0.0,19751,88.2,32.0,34551.12,34551.12,16709.54,16850.76,0.0,990.82,175.5,780.84,0.0,Individual,0.0,0.0,129293.0,22400.0
12000,17.57,301.93,D,7 years,MORTGAGE,50000.0,29.69,0.0,2.0,,19.0,1.0,17006,52.0,30.0,9650.05,9650.05,5104.75,4545.3,0.0,0.0,0.0,301.93,0.0,Individual,0.0,0.0,76894.0,32700.0
16900,22.74,473.9,E,10+ years,RENT,42000.0,21.29,0.0,0.0,,10.0,1.0,11326,74.0,13.0,10951.51,10951.51,4361.97,6589.54,0.0,0.0,0.0,473.9,0.0,Individual,0.0,0.0,25404.0,15300.0
10000,8.99,317.96,B,10+ years,OWN,94000.0,20.16,0.0,0.0,,11.0,0.0,22153,83.6,22.0,11381.91799,11381.92,10000.0,1381.92,0.0,0.0,0.0,2484.03,0.0,Individual,0.0,0.0,139104.0,26500.0
12000,13.99,410.08,C,1 year,RENT,50000.0,19.32,0.0,1.0,67.0,14.0,0.0,15624,52.8,20.0,8274.27,8274.27,6019.9,2172.37,82.0,0.0,0.0,410.08,0.0,Individual,0.0,0.0,23830.0,29600.0
6900,7.89,215.88,A,10+ years,MORTGAGE,59000.0,1.91,0.0,2.0,29.0,7.0,0.0,4517,15.7,25.0,6922.69,6922.69,6900.0,22.69,0.0,0.0,0.0,6928.74,0.0,Individual,0.0,0.0,304613.0,28700.0
8925,24.5,352.51,F,4 years,RENT,30000.0,17.0,0.0,2.0,,4.0,0.0,5301,98.2,8.0,6053.31,6053.31,2963.14,2454.47,35.26,600.44,108.0792,352.51,0.0,Individual,0.0,0.0,10147.0,5400.0
10000,7.69,311.94,A,2 years,RENT,42000.0,19.4,0.0,0.0,,13.0,0.0,10403,30.6,36.0,11223.91387,11223.91,10000.0,1208.31,15.6,0.0,0.0,1848.93,0.0,Individual,0.0,0.0,94191.0,34000.0
10000,7.49,311.02,A,< 1 year,RENT,85000.0,6.89,0.0,0.0,,7.0,0.0,16658,61.9,8.0,6838.28,6838.28,5843.08,995.2,0.0,0.0,0.0,311.02,0.0,Individual,0.0,0.0,16658.0,26900.0
12000,12.98,404.22,B,10+ years,OWN,72000.0,12.1,0.0,2.0,,15.0,0.0,10677,28.0,22.0,808.45,808.45,551.82,256.63,0.0,0.0,0.0,404.22,0.0,Individual,0.0,597.0,177628.0,38100.0
