loan_amnt,int_rate,installment,grade,emp_length,home_ownership,annual_inc,loan_status,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
14000,23.13,395.72,F,10+ years,MORTGAGE,46000.0,Late (31-120 days),30.45,0.0,0.0,,12.0,1.0,6467,22.9,13.0,12231.34,12231.34,5271.91,6959.43,0.0,0.0,0.0,395.72,0.0,Individual,0.0,1114.0,43988.0,28300.0
5650,12.42,188.8,B,2 years,MORTGAGE,27000.0,Fully Paid,19.6,1.0,1.0,19.0,7.0,0.0,2659,38.0,21.0,6575.4968,6575.5,5650.0,925.5,0.0,0.0,0.0,2805.28,0.0,Individual,0.0,,,
6800,13.49,230.73,C,,RENT,20000.0,Fully Paid,17.11,0.0,0.0,,6.0,0.0,8324,46.8,9.0,7914.14023,7914.14,6800.0,1114.14,0.0,0.0,0.0,3996.83,0.0,Individual,0.0,0.0,8324.0,17800.0
35000,21.67,960.11,E,< 1 year,MORTGAGE,90055.0,Fully Paid,11.17,0.0,2.0,,49.0,0.0,2193,5.0,85.0,43188.8,43188.8,35000.0,8188.8,0.0,0.0,0.0,31729.01,0.0,Individual,0.0,0.0,438794.0,43500.0
7900,17.56,283.87,D,10+ years,MORTGAGE,70000.0,Charged Off,26.03,0.0,0.0,,23.0,0.0,18017,63.0,40.0,4736.46,4736.46,2591.91,1379.75,0.0,764.8,137.2104,283.87,0.0,Individual,0.0,0.0,58428.0,28600.0
3000,9.75,96.45,B,7 years,MORTGAGE,84000.0,Fully Paid,10.33,0.0,0.0,,7.0,1.0,6370,52.6,14.0,3415.8621799999996,3415.86,3000.0,415.86,0.0,0.0,0.0,1199.13,1.0,Individual,0.0,127.0,427000.0,12100.0
6000,9.92,193.38,B,< 1 year,RENT,47000.0,Late (31-120 days),2.94,0.0,0.0,,11.0,0.0,3901,19.8,12.0,1540.43,1540.43,1184.08,356.35,0.0,0.0,0.0,193.38,0.0,Individual,0.0,0.0,3901.0,19700.0
10000,10.75,326.21,B,6 years,MORTGAGE,32000.0,Fully Paid,24.16,0.0,0.0,52.0,19.0,1.0,9592,50.8,23.0,11063.15899,11063.16,10000.0,1063.16,0.0,0.0,0.0,6819.51,0.0,Individual,0.0,1161.0,146604.0,18900.0
30000,16.02,729.87,C,10+ years,RENT,120000.0,Late (31-120 days),6.89,0.0,1.0,102.0,12.0,0.0,16038,56.3,19.0,10151.43,10151.43,5033.49,5117.94,0.0,0.0,0.0,729.87,0.0,Individual,0.0,0.0,16924.0,28500.0
12000,18.55,308.33,E,7 years,MORTGAGE,44400.0,Fully Paid,36.05,0.0,0.0,,9.0,0.0,7170,56.0,32.0,14618.26,14618.26,12000.0,2618.26,0.0,0.0,0.0,10314.01,0.0,Individual,0.0,0.0,150558.0,12800.0
6000,11.49,197.83,B,10+ years,MORTGAGE,100000.0,Fully Paid,23.56,0.0,1.0,,21.0,0.0,72230,55.0,45.0,6622.488050999999,6622.49,6000.0,622.49,0.0,0.0,0.0,4454.02,0.0,Individual,0.0,0.0,161858.0,130798.0
20000,10.75,652.41,B,10+ years,MORTGAGE,54000.0,Fully Paid,14.2,0.0,1.0,49.0,8.0,0.0,11206,83.0,23.0,23251.65341,23251.65,20000.0,3251.65,0.0,0.0,0.0,1003.11,0.0,Individual,0.0,0.0,300281.0,13500.0
23400,13.99,799.65,C,4 years,MORTGAGE,52000.0,Charged Off,14.31,0.0,0.0,,5.0,0.0,17003,74.0,14.0,10366.08,10343.93,7110.56,3215.54,39.98,0.0,0.0,806.65,0.0,Individual,0.0,0.0,145897.0,23000.0
10000,14.08,342.17,C,1 year,RENT,40000.0,Fully Paid,12.48,1.0,1.0,50.0,11.0,0.0,11916,63.0,19.0,11532.45129,11532.45,10000.0,1532.45,0.0,0.0,0.0,6749.89,0.0,Individual,0.0,0.0,11916.0,19000.0
25500,6.97,787.02,A,10+ years,MORTGAGE,104000.0,Charged Off,16.92,0.0,1.0,,16.0,0.0,55379,56.7,31.0,6350.72,6350.72,3431.86,693.37,0.0,2225.49,400.5882,987.02,0.0,Individual,0.0,0.0,152092.0,97600.0
4400,8.9,139.72,A,5 years,RENT,36000.0,Fully Paid,13.33,0.0,0.0,,9.0,0.0,7425,33.1,10.0,5028.52,5028.52,4400.0,628.52,0.0,0.0,0.0,417.76,0.0,Individual,0.0,0.0,9685.0,22400.0
24000,13.49,814.34,C,10+ years,MORTGAGE,54600.0,Fully Paid,20.79,2.0,0.0,14.0,14.0,0.0,37360,72.7,24.0,26674.99195,26674.99,24000.0,2674.99,0.0,0.0,0.0,18549.58,0.0,Individual,0.0,225.0,228514.0,51400.0
11875,12.35,396.41,B,2 years,MORTGAGE,35000.0,Charged Off,24.21,0.0,3.0,27.0,6.0,0.0,10673,41.4,16.0,8049.8,8049.8,5296.5,1820.99,19.82,912.49,163.3032,400.0,0.0,Individual,0.0,0.0,153126.0,25800.0
13500,15.61,325.51,D,8 years,MORTGAGE,88000.0,Charged Off,27.96,0.0,3.0,,14.0,0.0,10287,47.2,29.0,10727.02,10727.02,5457.81,4325.87,0.0,943.34,169.8012,325.51,0.0,Individual,0.0,0.0,279794.0,21800.0
6500,10.99,212.78,B,8 years,OWN,18000.0,Fully Paid,9.93,0.0,0.0,,4.0,0.0,6062,45.2,10.0,7378.129997,7378.13,6500.0,878.13,0.0,0.0,0.0,3548.09,0.0,Individual,0.0,0.0,6062.0,13400.0
15000,6.99,463.09,A,5 years,OWN,37000.0,Fully Paid,32.23,0.0,1.0,,13.0,0.0,55863,35.2,24.0,16639.155459999998,16639.16,15000.0,1639.16,0.0,0.0,0.0,463.02,0.0,Individual,0.0,0.0,55863.0,109500.0
20000,7.62,623.23,A,10+ years,MORTGAGE,88000.0,Fully Paid,12.35,0.0,0.0,,6.0,0.0,4858,31.5,13.0,21484.38037,21484.38,20000.0,1484.38,0.0,0.0,0.0,13390.16,0.0,Individual,0.0,,,
27000,10.99,883.82,B,1 year,MORTGAGE,250000.0,Fully Paid,6.58,0.0,0.0,,9.0,0.0,60998,68.2,13.0,30629.83,30629.83,27000.0,3629.83,0.0,0.0,0.0,15604.89,0.0,Individual,0.0,455.0,740163.0,89500.0
14000,15.31,335.35,C,4 years,RENT,78000.0,Fully Paid,18.89,0.0,1.0,56.0,18.0,0.0,13141,36.1,37.0,16973.14,16973.14,14000.0,2973.14,0.0,0.0,0.0,11072.19,0.0,Individual,0.0,511.0,62407.0,36400.0
25000,6.49,766.12,A,1 year,MORTGAGE,112000.0,Fully Paid,13.2,0.0,0.0,43.0,15.0,0.0,15059,25.5,27.0,26581.78014,26581.78,25000.0,1581.78,0.0,0.0,0.0,17361.3,0.0,Individual,0.0,0.0,378922.0,59000.0
25000,9.76,803.87,B,6 years,RENT,66000.0,Fully Paid,20.38,0.0,0.0,,9.0,0.0,16873,60.9,27.0,28939.14,28939.14,25000.0,3939.14,0.0,0.0,0.0,810.5,0.0,Individual,0.0,,,
5000,12.69,167.73,C,5 years,MORTGAGE,151000.0,Fully Paid,24.56,0.0,1.0,66.0,24.0,0.0,20733,53.0,41.0,5575.58,5575.58,5000.0,575.58,0.0,0.0,0.0,3737.6,0.0,Individual,0.0,0.0,744158.0,39000.0
3000,5.93,91.18,A,10+ years,MORTGAGE,45000.0,Fully Paid,20.48,0.0,1.0,55.0,10.0,1.0,2310,17.0,38.0,3147.36,3147.36,3000.0,147.36,0.0,0.0,0.0,1199.34,0.0,Individual,0.0,0.0,88831.0,13600.0
15600,6.03,474.8,A,10+ years,MORTGAGE,240000.0,Fully Paid,7.76,0.0,0.0,,8.0,0.0,16419,50.2,24.0,17060.74,17060.74,15600.0,1460.74,0.0,0.0,0.0,2816.74,0.0,Individual,0.0,0.0,281677.0,32700.0
12000,16.59,295.6,D,10+ years,MORTGAGE,108000.0,Fully Paid,11.8,0.0,3.0,58.0,10.0,1.0,4856,39.8,37.0,15913.72,15913.72,12000.0,3913.72,0.0,0.0,0.0,7932.52,0.0,Individual,0.0,0.0,55526.0,12200.0
9000,16.49,318.6,D,6 years,MORTGAGE,52000.0,Fully Paid,16.99,0.0,0.0,24.0,6.0,1.0,7584,54.2,19.0,11116.32,11116.32,9000.0,2116.32,0.0,0.0,0.0,4115.36,0.0,Individual,0.0,632.0,153188.0,14000.0
2400,12.13,79.87,B,,RENT,48000.0,Charged Off,9.95,0.0,0.0,,7.0,1.0,9030,60.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Individual,0.0,0.0,9030.0,14900.0
21000,18.25,536.13,D,10+ years,MORTGAGE,178000.0,Fully Paid,27.45,0.0,2.0,,23.0,0.0,94586,79.2,50.0,30924.98913,30924.99,21000.0,9924.99,0.0,0.0,0.0,8943.66,0.0,Individual,0.0,0.0,409337.0,119500.0
1000,12.12,33.28,B,4 years,RENT,20800.0,Fully Paid,22.08,0.0,1.0,,7.0,0.0,691,7.1,8.0,1082.497765,1082.5,1000.0,82.5,0.0,0.0,0.0,817.04,0.0,Individual,0.0,0.0,21538.0,9800.0
10500,7.89,212.35,A,2 years,RENT,51000.0,Charged Off,18.09,0.0,1.0,,6.0,0.0,19757,76.0,31.0,2341.47,2341.47,1629.29,712.18,0.0,0.0,0.0,212.35,0.0,Individual,0.0,0.0,59112.0,26000.0
19200,7.99,601.57,A,2 years,MORTGAGE,170000.0,In Grace Period,7.71,1.0,0.0,23.0,9.0,5.0,11878,61.5,17.0,15082.36,15082.36,12832.57,2189.63,60.16,0.0,0.0,601.57,0.0,Individual,0.0,0.0,413779.0,19300.0
6775,14.31,232.58,C,5 years,OWN,20000.0,Fully Paid,3.6,0.0,1.0,,5.0,0.0,1271,14.3,5.0,8191.7240280000005,8191.72,6775.0,1416.72,0.0,0.0,0.0,2620.57,0.0,Individual,0.0,0.0,1271.0,8900.0
2400,17.57,86.25,D,10+ years,MORTGAGE,13000.0,Fully Paid,14.77,0.0,1.0,25.0,8.0,0.0,6513,76.6,15.0,3104.949557,3104.95,2400.0,704.95,0.0,0.0,0.0,86.2,0.0,Individual,0.0,0.0,6513.0,8500.0
20300,11.99,451.46,B,10+ years,MORTGAGE,49000.0,Fully Paid,1.77,0.0,0.0,,7.0,0.0,1807,5.7,28.0,25080.6,25080.6,20300.0,4780.6,0.0,0.0,0.0,12439.72,0.0,Individual,0.0,0.0,75576.0,31800.0
24000,30.84,1029.92,G,,MORTGAGE,56576.0,Charged Off,24.76,0.0,1.0,,14.0,0.0,13282,36.5,52.0,4078.56,4078.56,1717.28,2361.28,0.0,0.0,0.0,1029.92,0.0,Individual,0.0,167.0,134680.0,36400.0
6000,10.99,196.41,B,9 years,RENT,55000.0,Fully Paid,11.19,0.0,0.0,47.0,6.0,0.0,5362,54.7,14.0,7072.621356000001,7072.62,6000.0,1072.62,0.0,0.0,0.0,391.97,0.0,Individual,0.0,0.0,16722.0,9800.0
15000,12.29,500.3,C,2 years,RENT,52000.0,Fully Paid,15.65,0.0,1.0,,20.0,0.0,6591,74.1,23.0,17990.097019999997,17990.1,15000.0,2990.1,0.0,0.0,0.0,500.08,0.0,Individual,0.0,0.0,80173.0,8900.0
12000,17.27,429.45,D,10+ years,RENT,120000.0,Charged Off,13.3,0.0,1.0,56.0,15.0,0.0,25886,71.1,28.0,3722.11,3722.11,1596.99,1030.16,0.0,1094.96,197.0928,429.45,0.0,Individual,0.0,0.0,52448.0,36400.0
25000,13.11,843.68,B,,MORTGAGE,69048.0,Fully Paid,19.36,0.0,0.0,,13.0,0.0,27464,74.2,22.0,30372.2163,30281.1,25000.0,5372.22,0.0,0.0,0.0,843.41,0.0,Individual,0.0,0.0,222449.0,37000.0
21200,13.67,489.67,C,10+ years,RENT,70700.0,Late (31-120 days),6.01,0.0,1.0,28.0,5.0,0.0,6407,68.9,27.0,23350.03,23350.03,18602.71,4722.84,24.48,0.0,0.0,514.15,0.0,Individual,0.0,0.0,14488.0,9300.0
5000,12.29,166.77,C,10+ years,RENT,35000.0,Charged Off,19.65,0.0,2.0,42.0,11.0,0.0,4834,40.0,21.0,5397.15,5397.15,3965.9,940.25,0.0,491.0,88.38,166.77,0.0,Individual,0.0,0.0,10245.0,12100.0
12000,13.56,407.58,C,10+ years,MORTGAGE,84000.0,Fully Paid,17.49,0.0,1.0,,9.0,1.0,19059,69.8,23.0,12268.33152,12268.33,12000.0,268.33,0.0,0.0,0.0,12277.37,0.0,Individual,0.0,0.0,227402.0,27300.0
20000,19.99,529.77,E,1 year,MORTGAGE,50000.0,Charged Off,20.88,0.0,2.0,,3.0,0.0,23120,84.1,13.0,16422.87,16422.87,7892.65,8526.62,0.0,3.6,0.0,529.77,0.0,Individual,0.0,,,
29550,25.09,868.9,F,10+ years,MORTGAGE,74000.0,Charged Off,25.56,0.0,0.0,71.0,20.0,0.0,14132,66.0,38.0,8035.79,8035.79,2161.76,4686.47,0.0,1187.56,213.7608,868.9,0.0,Individual,0.0,0.0,197158.0,21400.0
2500,9.43,80.01,B,,OWN,15504.0,Fully Paid,9.09,0.0,0.0,,6.0,1.0,1662,9.9,13.0,2659.846609,2659.85,2500.0,159.85,0.0,0.0,0.0,2022.39,0.0,Individual,0.0,224.0,1662.0,16800.0
2000,11.53,65.99,B,10+ years,OWN,40000.0,Fully Paid,24.82,0.0,1.0,,22.0,0.0,22552,69.8,34.0,2373.955932,2373.96,2000.0,373.96,0.0,0.0,0.0,65.59,0.0,Individual,0.0,0.0,24690.0,32300.0
15000,13.59,509.69,C,6 years,OWN,47000.0,Late (16-30 days),31.05,0.0,0.0,,12.0,0.0,42767,30.3,23.0,8678.89,8678.89,6311.05,2342.36,25.48,0.0,0.0,509.69,0.0,Individual,0.0,0.0,60395.0,122100.0
6000,12.99,202.14,C,,RENT,42000.0,Fully Paid,7.23,0.0,3.0,,16.0,1.0,3998,23.4,39.0,6563.5467340000005,6563.55,6000.0,563.55,0.0,0.0,0.0,4955.09,0.0,Individual,0.0,3775.0,7020.0,17100.0
25000,19.99,928.97,D,6 years,RENT,50000.0,Late (31-120 days),27.12,0.0,0.0,78.0,13.0,0.0,21167,40.3,17.0,22313.02,22313.02,14971.46,7341.56,0.0,0.0,0.0,928.97,0.0,Individual,0.0,0.0,37068.0,52500.0
14500,7.26,449.45,A,10+ years,RENT,79000.0,Fully Paid,21.85,0.0,1.0,,13.0,0.0,29063,46.8,19.0,15761.2258,15761.23,14500.0,1261.23,0.0,0.0,0.0,8126.43,0.0,Individual,0.0,0.0,51951.0,62100.0
22000,10.15,469.07,B,4 years,MORTGAGE,95000.0,Charged Off,23.81,0.0,3.0,,22.0,0.0,18574,25.7,45.0,10420.44,10420.44,5150.49,2823.7,0.0,2446.25,440.325,469.07,0.0,Individual,0.0,0.0,327625.0,72200.0
24000,12.69,805.08,C,2 years,MORTGAGE,71500.0,Fully Paid,20.1,1.0,1.0,14.0,17.0,0.0,21905,70.4,28.0,27349.300010000003,27349.3,24000.0,3349.3,0.0,0.0,0.0,15290.02,0.0,Individual,0.0,0.0,164086.0,31100.0
4500,13.49,152.69,C,10+ years,MORTGAGE,75000.0,Charged Off,13.23,0.0,1.0,48.0,5.0,0.0,6766,99.5,22.0,3207.99,3207.99,2397.5,810.49,0.0,0.0,0.0,152.69,0.0,Individual,0.0,69.0,213535.0,6800.0
26150,18.25,667.6,E,7 years,MORTGAGE,115000.0,Charged Off,28.04,3.0,1.0,18.0,12.0,1.0,9683,44.0,34.0,12904.73,12904.73,4847.76,5807.33,0.0,2249.64,404.9352,667.6,0.0,Individual,0.0,0.0,264852.0,22000.0
30000,13.33,1015.6,C,8 years,MORTGAGE,140000.0,Charged Off,29.09,0.0,0.0,27.0,20.0,0.0,44834,74.6,30.0,10189.32,10172.34,7174.88,3014.44,0.0,0.0,0.0,1015.6,0.0,Individual,0.0,0.0,411205.0,60100.0
35000,18.94,1281.9,D,10+ years,MORTGAGE,80000.0,In Grace Period,27.89,2.0,0.0,14.0,25.0,0.0,16357,46.6,50.0,6771.33,6771.33,3735.69,2907.44,128.2,0.0,0.0,2627.9,0.0,Joint App,0.0,0.0,499347.0,35100.0
18000,16.55,443.01,D,2 years,RENT,86000.0,Fully Paid,15.59,1.0,1.0,3.0,11.0,0.0,4645,25.2,41.0,20767.33,20767.33,18000.0,2767.33,0.0,0.0,0.0,15927.32,0.0,Individual,0.0,0.0,140443.0,18400.0
6400,13.66,217.69,C,2 years,OWN,60000.0,Charged Off,11.36,0.0,1.0,,15.0,0.0,11008,67.1,21.0,1895.49,1895.49,589.19,276.71,0.0,1029.59,185.3262,217.69,0.0,Individual,0.0,0.0,43452.0,16400.0
4000,6.68,122.93,A,10+ years,MORTGAGE,64000.0,Fully Paid,22.48,1.0,1.0,16.0,11.0,0.0,6094,21.6,24.0,4249.75,4249.75,4000.0,249.75,0.0,0.0,0.0,2777.56,0.0,Individual,0.0,0.0,126275.0,28200.0
4800,9.49,153.74,B,10+ years,RENT,61000.0,Fully Paid,22.66,0.0,1.0,,20.0,0.0,10471,21.1,31.0,5030.058846,5030.06,4800.0,230.06,0.0,0.0,0.0,4261.36,0.0,Individual,0.0,0.0,20130.0,49700.0
30000,18.99,778.06,D,10+ years,MORTGAGE,160000.0,Fully Paid,37.84,0.0,1.0,,25.0,0.0,43487,36.5,65.0,39325.97085,39325.97,30000.0,9325.97,0.0,0.0,0.0,22986.71,0.0,Individual,0.0,0.0,418683.0,119000.0
16000,11.47,351.65,B,3 years,RENT,98600.0,In Grace Period,14.34,0.0,0.0,,9.0,0.0,12516,80.2,18.0,11993.65,11993.65,7935.41,4058.24,0.0,0.0,0.0,351.65,0.0,Individual,0.0,0.0,43577.0,15600.0
10000,12.61,335.07,C,2 years,MORTGAGE,28000.0,Late (16-30 days),21.73,0.0,1.0,,4.0,0.0,9713,89.1,4.0,3360.44,3360.44,2409.1,934.59,16.75,0.0,0.0,335.07,0.0,Individual,0.0,0.0,20281.0,10900.0
16000,19.03,415.32,D,3 years,RENT,69000.0,In Grace Period,23.37,0.0,1.0,47.0,17.0,0.0,23183,55.1,35.0,6683.02,6683.02,2915.91,3767.11,0.0,0.0,0.0,415.32,0.0,Individual,0.0,0.0,52825.0,42100.0
7200,12.29,240.15,C,2 years,RENT,80000.0,Fully Paid,23.1,0.0,1.0,,17.0,0.0,21989,76.4,30.0,8129.46,8129.46,7200.0,929.46,0.0,0.0,0.0,4772.28,0.0,Individual,0.0,0.0,88326.0,28800.0
10000,10.42,324.65,B,2 years,MORTGAGE,63000.0,Fully Paid,11.54,0.0,0.0,34.0,14.0,0.0,6894,72.6,22.0,11078.69215,11078.69,10000.0,1078.69,0.0,0.0,0.0,6539.38,0.0,Individual,0.0,1589.0,162617.0,9500.0
11000,8.18,345.62,B,< 1 year,RENT,45000.0,Charged Off,27.66,0.0,0.0,,14.0,0.0,12951,74.0,16.0,9730.25,9730.25,7993.07,1333.67,0.0,403.51,72.6318,345.62,0.0,Individual,0.0,0.0,37707.0,17500.0
18000,5.32,542.07,A,10+ years,MORTGAGE,138000.0,Fully Paid,11.4,0.0,0.0,32.0,18.0,0.0,17061,18.7,37.0,18904.1795,18904.18,18000.0,904.18,0.0,0.0,0.0,12912.15,0.0,Joint App,0.0,571.0,300522.0,91000.0
20000,15.99,486.26,C,2 years,RENT,85000.0,Late (31-120 days),23.01,6.0,1.0,5.0,13.0,0.0,15780,81.3,33.0,10193.69,10193.69,5060.45,5133.24,0.0,0.0,0.0,972.52,0.0,Individual,0.0,0.0,99216.0,19400.0
3000,11.44,98.85,B,10+ years,MORTGAGE,61198.0,Fully Paid,14.32,0.0,1.0,37.0,16.0,0.0,4888,14.0,26.0,3045.272208,3045.27,3000.0,45.27,0.0,0.0,0.0,3049.08,1.0,Individual,0.0,1879.0,158880.0,34900.0
8400,7.12,259.83,A,7 years,RENT,40000.0,Fully Paid,19.74,0.0,1.0,,11.0,1.0,4637,22.4,33.0,9342.645715,9342.65,8400.0,942.65,0.0,0.0,0.0,1287.92,0.0,Individual,0.0,0.0,23417.0,20700.0
6825,6.08,207.88,A,6 years,OWN,50000.0,Fully Paid,13.3,0.0,0.0,35.0,12.0,0.0,5796,20.7,18.0,6926.214644,6926.21,6825.0,101.21,0.0,0.0,0.0,6512.76,0.0,Individual,0.0,0.0,70030.0,24700.0
15900,15.31,553.6,C,3 years,RENT,44000.0,Charged Off,11.13,0.0,1.0,24.0,12.0,0.0,10081,40.2,47.0,2664.15,2664.15,705.96,374.19,0.0,1584.0,285.12,553.6,0.0,Individual,0.0,0.0,75973.0,25100.0
28000,19.24,730.04,E,10+ years,OWN,120000.0,Fully Paid,15.86,1.0,4.0,19.0,30.0,0.0,23833,29.1,64.0,28314.26,28314.26,28000.0,314.26,0.0,0.0,0.0,28344.19,0.0,Individual,0.0,0.0,562191.0,81800.0
15000,11.39,493.86,B,6 years,RENT,40000.0,Late (31-120 days),13.61,0.0,0.0,,12.0,1.0,14471,42.1,34.0,12360.4,12360.4,9862.71,2497.69,0.0,0.0,0.0,493.86,0.0,Individual,0.0,0.0,14471.0,34400.0
5000,11.47,164.81,B,9 years,MORTGAGE,34236.8,Fully Paid,5.64,0.0,0.0,,7.0,0.0,3981,46.8,11.0,5418.1119850000005,5418.11,5000.0,418.11,0.0,0.0,0.0,4102.82,0.0,Individual,0.0,228.0,98354.0,8500.0
16000,13.99,546.77,C,,MORTGAGE,105000.0,Late (31-120 days),20.86,1.0,0.0,22.0,12.0,1.0,9979,38.1,22.0,14441.97,14441.97,10442.31,3972.32,27.34,0.0,0.0,659.32,0.0,Individual,0.0,0.0,204330.0,26200.0
3525,14.59,121.49,D,5 years,RENT,36000.0,Fully Paid,18.9,0.0,0.0,,13.0,1.0,6968,60.1,22.0,4389.273115999999,4389.27,3525.0,849.27,15.00000002,0.0,0.0,6.56,0.0,Individual,0.0,,,
20700,16.02,727.96,C,4 years,RENT,45000.0,Charged Off,9.39,0.0,0.0,,4.0,0.0,8890,62.6,9.0,3516.86,3516.86,451.62,257.93,0.0,2807.32,505.3176,727.96,0.0,Individual,0.0,0.0,8890.0,14200.0
7200,14.31,247.17,C,,OWN,36000.0,Charged Off,20.73,0.0,1.0,,13.0,1.0,6624,37.6,38.0,3124.18,3124.18,1702.47,763.51,0.0,658.2,118.476,247.17,0.0,Individual,0.0,0.0,15006.0,17600.0
3600,13.67,122.47,C,< 1 year,RENT,18000.0,Fully Paid,7.4,0.0,1.0,,18.0,1.0,1717,30.7,38.0,4255.781762,4255.78,3600.0,655.78,0.0,0.0,0.0,147.16,0.0,Individual,0.0,0.0,69249.0,5600.0
35000,19.99,1300.55,E,7 years,MORTGAGE,100000.0,Fully Paid,8.48,0.0,4.0,32.0,16.0,0.0,18972,60.4,25.0,41736.42039,41736.42,35000.0,6736.42,0.0,0.0,0.0,1185.52,0.0,Individual,0.0,0.0,410248.0,31400.0
11200,18.24,285.88,D,10+ years,MORTGAGE,59000.0,Fully Paid,37.69,4.0,2.0,4.0,13.0,0.0,15804,82.3,32.0,15548.51489,15548.51,11200.0,4348.51,0.0,0.0,0.0,6983.46,0.0,Individual,0.0,0.0,142501.0,19200.0
10000,9.17,318.79,B,10+ years,MORTGAGE,70000.0,Fully Paid,7.66,0.0,0.0,37.0,9.0,0.0,11203,86.8,40.0,10495.52263,10495.52,10000.0,495.52,0.0,0.0,0.0,8582.78,0.0,Individual,0.0,0.0,134409.0,12900.0
3200,7.62,99.72,A,1 year,RENT,37500.0,Fully Paid,10.75,0.0,0.0,46.0,7.0,0.0,4169,25.9,14.0,3590.273064,3590.27,3200.0,390.27,0.0,0.0,0.0,99.58,0.0,Individual,0.0,0.0,9930.0,16100.0
20000,13.67,680.36,C,< 1 year,RENT,65000.0,Fully Paid,11.3,0.0,1.0,,20.0,0.0,28713,45.7,44.0,24403.25062,24403.25,20000.0,4403.25,0.0,0.0,0.0,2676.19,0.0,Individual,0.0,0.0,28713.0,62800.0
35000,13.56,806.43,C,10+ years,MORTGAGE,75000.0,Late (31-120 days),12.42,0.0,1.0,,12.0,0.0,21272,75.2,28.0,3199.35,3199.35,1671.79,1527.56,0.0,0.0,0.0,806.43,0.0,Individual,0.0,0.0,114087.0,28300.0
15000,10.9,490.38,B,2 years,RENT,50000.0,Late (31-120 days),37.78,0.0,0.0,31.0,13.0,1.0,4091,23.9,32.0,3423.58,3423.58,2547.49,876.09,0.0,0.0,0.0,490.38,0.0,Individual,0.0,0.0,60881.0,17100.0
8500,10.99,278.24,B,2 years,MORTGAGE,59500.0,Fully Paid,14.74,0.0,1.0,,14.0,0.0,11293,52.5,18.0,9092.41,9092.41,8500.0,592.41,0.0,0.0,0.0,7149.92,0.0,Individual,0.0,0.0,218741.0,21500.0
10625,13.11,358.57,B,6 years,RENT,35000.0,Charged Off,7.27,0.0,1.0,53.0,14.0,0.0,7919,43.0,21.0,8859.81,8859.81,6296.79,1943.72,0.0,619.3,6.127000001,358.57,0.0,Individual,0.0,,,
17000,7.89,531.86,A,,MORTGAGE,54000.0,Fully Paid,13.76,0.0,0.0,49.0,8.0,0.0,9260,68.6,11.0,19028.10885,19028.11,17000.0,2028.11,0.0,0.0,0.0,5188.16,0.0,Individual,0.0,0.0,128356.0,13500.0
24000,13.67,554.35,C,4 years,MORTGAGE,52000.0,Late (31-120 days),13.02,0.0,0.0,25.0,19.0,0.0,6367,99.5,33.0,19530.22,19530.22,11857.19,7645.31,27.72,0.0,0.0,582.07,0.0,Individual,0.0,0.0,417789.0,6400.0
25000,12.99,842.23,C,10+ years,MORTGAGE,60000.0,Charged Off,19.9,0.0,0.0,,8.0,1.0,7585,73.6,14.0,23403.78,23403.78,18002.81,5329.25,71.72,0.0,0.0,1000.0,0.0,Individual,0.0,0.0,127562.0,10300.0
4425,10.99,144.85,B,7 years,RENT,91936.0,Fully Paid,26.62,0.0,0.0,,17.0,0.0,4389,87.8,31.0,5213.984118,5213.98,4425.0,788.98,0.0,0.0,0.0,289.08,0.0,Individual,0.0,0.0,166744.0,5000.0
13300,7.89,416.1,A,2 years,MORTGAGE,154000.0,Charged Off,9.14,0.0,0.0,,12.0,0.0,8001,59.7,27.0,8333.71,8333.71,5890.86,1177.01,0.0,1265.84,227.8512,416.1,0.0,Individual,0.0,1456.0,92242.0,13400.0
10075,18.99,261.3,D,2 years,RENT,32000.0,Charged Off,26.52,0.0,1.0,,10.0,0.0,10794,94.7,10.0,4984.35,4984.35,2233.48,2735.87,15.0,0.0,0.0,537.6,0.0,Individual,0.0,0.0,43277.0,11400.0
20000,10.15,646.76,B,3 years,RENT,115000.0,Fully Paid,11.52,0.0,0.0,,8.0,0.0,21574,65.8,9.0,21560.85,21560.85,20000.0,1560.85,0.0,0.0,0.0,15740.01,0.0,Individual,0.0,0.0,37050.0,32800.0
3000,16.02,105.51,C,,MORTGAGE,60000.0,Charged Off,24.3,0.0,1.0,,8.0,0.0,13858,72.9,11.0,1375.61,1375.61,695.36,354.4,0.0,325.85,58.653,105.51,0.0,Individual,0.0,0.0,220955.0,19000.0
24000,7.07,741.82,A,10+ years,MORTGAGE,94000.0,Fully Paid,15.16,0.0,0.0,,13.0,0.0,20089,24.6,35.0,25614.27565,25614.28,24000.0,1614.28,0.0,0.0,0.0,16670.01,0.0,Individual,0.0,0.0,177091.0,81600.0
6000,21.0,226.06,E,5 years,RENT,38000.0,Charged Off,16.55,0.0,2.0,,7.0,0.0,5125,72.2,8.0,859.35,859.35,0.0,0.0,0.0,859.35,8.5935,0.0,0.0,Individual,0.0,0.0,13389.0,7100.0
